customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_flag,monthly_revenue,annualized_revenue,revenue_at_risk,tenure_band,charge_band,cohort_month
CUST-104005,Male,0,Yes,No,69,Yes,Fiber optic,Month-to-month,No,Mailed check,95.33,6626.33,Yes,1,95.33,1143.96,95.33,49-72m,Premium,Loyal
CUST-104006,Female,1,Yes,No,19,Yes,DSL,Two year,Yes,Credit card (automatic),51.98,1013.62,No,0,51.98,623.76,0.0,13-24m,Mid,Developing
CUST-104007,Male,0,No,No,47,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),42.52,2009.17,Yes,1,42.52,510.24,42.52,25-48m,Low,Established
CUST-104008,Female,0,Yes,No,14,Yes,No,One year,Yes,Electronic check,18.63,302.7,No,0,18.63,223.56,0.0,13-24m,Low,Developing
CUST-104009,Male,0,No,No,9,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),64.2,525.69,Yes,1,64.2,770.4000000000001,64.2,0-12m,High,Recent
CUST-104010,Male,0,No,No,26,Yes,Fiber optic,One year,Yes,Credit card (automatic),67.57,1827.92,Yes,1,67.57,810.8399999999999,67.57,25-48m,High,Established
CUST-104011,Male,0,Yes,Yes,64,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.11,2787.04,Yes,1,45.11,541.3199999999999,45.11,49-72m,Low,Loyal
CUST-104012,Female,0,No,No,50,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),43.76,2252.25,No,0,43.76,525.12,0.0,49-72m,Low,Loyal
CUST-104013,Male,0,Yes,No,36,Yes,Fiber optic,One year,Yes,Credit card (automatic),89.17,3172.26,No,0,89.17,1070.04,0.0,25-48m,Premium,Established
CUST-104014,Male,0,No,No,21,Yes,Fiber optic,Month-to-month,Yes,Mailed check,58.47,1244.98,Yes,1,58.47,701.64,58.47,13-24m,Mid,Developing
CUST-104015,Female,0,No,No,11,Yes,Fiber optic,Month-to-month,Yes,Electronic check,57.37,696.25,Yes,1,57.37,688.4399999999999,57.37,0-12m,Mid,Recent
CUST-104016,Female,0,No,No,20,Yes,No,One year,No,Bank transfer (automatic),37.02,765.64,No,0,37.02,444.24,0.0,13-24m,Low,Developing
CUST-104017,Male,0,Yes,No,11,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),84.58,947.14,Yes,1,84.58,1014.96,84.58,0-12m,Premium,Recent
CUST-104018,Female,0,Yes,Yes,14,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),69.25,1008.48,Yes,1,69.25,831.0,69.25,13-24m,High,Developing
CUST-104019,Female,0,Yes,Yes,50,Yes,DSL,Month-to-month,Yes,Credit card (automatic),58.07,2836.9,No,0,58.07,696.84,0.0,49-72m,Mid,Loyal
CUST-104020,Male,1,No,No,10,Yes,Fiber optic,Two year,Yes,Mailed check,54.88,488.95,No,0,54.88,658.5600000000001,0.0,0-12m,Mid,Recent
CUST-104021,Male,0,Yes,No,4,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),96.82,399.49,Yes,1,96.82,1161.84,96.82,0-12m,Premium,Recent
CUST-104022,Male,0,No,No,40,Yes,No,Month-to-month,No,Electronic check,65.22,2599.91,Yes,1,65.22,782.64,65.22,25-48m,High,Established
CUST-104023,Male,0,Yes,No,21,No,Fiber optic,Month-to-month,No,Credit card (automatic),78.05,1624.97,Yes,1,78.05,936.5999999999999,78.05,13-24m,High,Developing
CUST-104024,Female,0,Yes,Yes,33,Yes,No,Month-to-month,Yes,Electronic check,45.27,1549.63,No,0,45.27,543.24,0.0,25-48m,Low,Established
CUST-104025,Male,0,Yes,No,11,Yes,DSL,Two year,Yes,Bank transfer (automatic),112.9,1293.72,Yes,1,112.9,1354.8000000000002,112.9,0-12m,Premium,Recent
CUST-104026,Male,0,Yes,No,16,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),80.2,1241.77,No,0,80.2,962.4000000000001,0.0,13-24m,Premium,Developing
CUST-104027,Male,0,No,No,32,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),73.97,2386.95,Yes,1,73.97,887.64,73.97,25-48m,High,Established
CUST-104028,Male,0,Yes,No,50,No,DSL,Month-to-month,No,Credit card (automatic),65.55,3207.11,Yes,1,65.55,786.5999999999999,65.55,49-72m,High,Loyal
CUST-104029,Male,0,Yes,No,30,No,DSL,Month-to-month,Yes,Bank transfer (automatic),77.85,2264.02,No,0,77.85,934.1999999999999,0.0,25-48m,High,Established
CUST-104030,Female,0,No,No,40,Yes,DSL,Month-to-month,Yes,Electronic check,18.0,679.82,No,0,18.0,216.0,0.0,25-48m,Low,Established
CUST-104031,Male,0,Yes,No,38,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),84.61,3212.8,No,0,84.61,1015.3199999999999,0.0,25-48m,Premium,Established
CUST-104032,Female,0,No,No,20,Yes,Fiber optic,One year,Yes,Mailed check,42.02,811.01,Yes,1,42.02,504.24,42.02,13-24m,Low,Developing
CUST-104033,Female,0,No,No,21,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),54.2,1158.5,Yes,1,54.2,650.4000000000001,54.2,13-24m,Mid,Developing
CUST-104034,Female,1,No,No,31,No,Fiber optic,Month-to-month,Yes,Mailed check,39.2,1214.51,Yes,1,39.2,470.40000000000003,39.2,25-48m,Low,Established
CUST-104035,Male,0,Yes,No,3,Yes,Fiber optic,Month-to-month,No,Electronic check,53.8,211.53,Yes,1,53.8,645.5999999999999,53.8,0-12m,Mid,Recent
CUST-104036,Female,0,Yes,No,50,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),62.51,3150.05,No,0,62.51,750.12,0.0,49-72m,Mid,Loyal
CUST-104037,Female,0,No,Yes,45,Yes,Fiber optic,One year,Yes,Electronic check,89.57,3983.92,No,0,89.57,1074.84,0.0,25-48m,Premium,Established
CUST-104038,Male,0,No,Yes,23,Yes,DSL,Month-to-month,Yes,Mailed check,98.36,2302.81,No,0,98.36,1180.32,0.0,13-24m,Premium,Developing
CUST-104039,Male,0,Yes,No,27,Yes,DSL,One year,Yes,Bank transfer (automatic),112.7,3004.11,No,0,112.7,1352.4,0.0,25-48m,Premium,Established
CUST-104040,Female,0,Yes,No,24,Yes,No,Two year,Yes,Credit card (automatic),36.25,888.52,No,0,36.25,435.0,0.0,13-24m,Low,Developing
CUST-104041,Female,0,Yes,No,47,Yes,Fiber optic,Month-to-month,No,Mailed check,65.18,3041.31,No,0,65.18,782.1600000000001,0.0,25-48m,High,Established
CUST-104042,Female,0,No,No,55,Yes,Fiber optic,Two year,Yes,Mailed check,79.15,4412.83,No,0,79.15,949.8000000000001,0.0,49-72m,High,Loyal
CUST-104043,Male,0,Yes,No,8,Yes,No,Month-to-month,Yes,Mailed check,23.21,218.58,No,0,23.21,278.52,0.0,0-12m,Low,Recent
CUST-104044,Female,0,No,Yes,30,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),48.75,1431.33,Yes,1,48.75,585.0,48.75,25-48m,Mid,Established
CUST-104045,Male,1,Yes,No,1,Yes,DSL,Two year,Yes,Electronic check,53.92,53.92,No,0,53.92,647.04,0.0,0-12m,Mid,Recent
CUST-104046,Female,0,No,No,33,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),69.26,2385.58,Yes,1,69.26,831.1200000000001,69.26,25-48m,High,Established
CUST-104047,Male,0,Yes,No,18,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),24.53,384.8,Yes,1,24.53,294.36,24.53,13-24m,Low,Developing
CUST-104048,Male,0,Yes,No,25,No,Fiber optic,One year,Yes,Electronic check,93.47,2304.35,No,0,93.47,1121.6399999999999,0.0,25-48m,Premium,Established
CUST-104049,Female,0,Yes,No,33,Yes,DSL,Month-to-month,Yes,Credit card (automatic),75.28,2454.04,Yes,1,75.28,903.36,75.28,25-48m,High,Established
CUST-104050,Female,0,Yes,Yes,24,Yes,Fiber optic,Two year,No,Bank transfer (automatic),79.56,1857.29,No,0,79.56,954.72,0.0,13-24m,High,Developing
CUST-104051,Female,0,No,Yes,29,Yes,No,Month-to-month,No,Bank transfer (automatic),18.0,474.58,No,0,18.0,216.0,0.0,25-48m,Low,Established
CUST-104052,Male,0,Yes,Yes,56,Yes,DSL,Two year,Yes,Bank transfer (automatic),47.37,2647.83,No,0,47.37,568.4399999999999,0.0,49-72m,Mid,Loyal
CUST-104053,Male,0,Yes,No,59,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),54.25,3222.19,Yes,1,54.25,651.0,54.25,49-72m,Mid,Loyal
CUST-104054,Female,0,No,No,1,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),65.54,65.54,No,0,65.54,786.48,0.0,0-12m,High,Recent
CUST-104055,Male,0,Yes,No,28,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),69.26,1916.72,Yes,1,69.26,831.1200000000001,69.26,25-48m,High,Established
CUST-104056,Male,0,Yes,No,61,Yes,Fiber optic,Two year,Yes,Mailed check,81.13,4912.75,No,0,81.13,973.56,0.0,49-72m,Premium,Loyal
CUST-104057,Female,0,Yes,Yes,39,Yes,No,Month-to-month,Yes,Electronic check,44.17,1669.96,Yes,1,44.17,530.04,44.17,25-48m,Low,Established
CUST-104058,Male,0,Yes,Yes,15,Yes,DSL,Two year,No,Bank transfer (automatic),45.69,730.16,No,0,45.69,548.28,0.0,13-24m,Low,Developing
CUST-104059,Female,0,No,Yes,43,Yes,DSL,Month-to-month,Yes,Electronic check,118.13,5045.16,Yes,1,118.13,1417.56,118.13,25-48m,Premium,Established
CUST-104060,Female,0,Yes,No,11,Yes,No,Month-to-month,No,Electronic check,36.16,336.11,Yes,1,36.16,433.91999999999996,36.16,0-12m,Low,Recent
CUST-104061,Male,0,No,Yes,2,Yes,DSL,Month-to-month,Yes,Electronic check,50.05,139.71,Yes,1,50.05,600.5999999999999,50.05,0-12m,Mid,Recent
CUST-104062,Male,0,Yes,Yes,46,Yes,Fiber optic,Month-to-month,No,Mailed check,28.53,1368.69,No,0,28.53,342.36,0.0,25-48m,Low,Established
CUST-104063,Male,1,Yes,Yes,38,Yes,Fiber optic,Two year,Yes,Electronic check,63.99,2442.31,No,0,63.99,767.88,0.0,25-48m,High,Established
CUST-104064,Male,0,No,No,55,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),85.2,4643.66,No,0,85.2,1022.4000000000001,0.0,49-72m,Premium,Loyal
CUST-104065,Male,0,No,No,25,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),44.92,1110.51,Yes,1,44.92,539.04,44.92,25-48m,Low,Established
CUST-104066,Male,0,No,Yes,62,Yes,Fiber optic,One year,Yes,Electronic check,83.75,5163.02,No,0,83.75,1005.0,0.0,49-72m,Premium,Loyal
CUST-104067,Male,0,Yes,No,31,Yes,DSL,Month-to-month,Yes,Mailed check,71.84,2224.82,No,0,71.84,862.08,0.0,25-48m,High,Established
CUST-104068,Female,1,Yes,No,54,Yes,Fiber optic,One year,No,Credit card (automatic),30.99,1705.68,No,0,30.99,371.88,0.0,49-72m,Low,Loyal
CUST-104069,Male,0,No,Yes,8,Yes,DSL,Two year,No,Credit card (automatic),75.77,605.02,No,0,75.77,909.24,0.0,0-12m,High,Recent
CUST-104070,Female,0,No,No,7,Yes,No,One year,Yes,Electronic check,36.17,253.03,Yes,1,36.17,434.04,36.17,0-12m,Low,Recent
CUST-104071,Male,1,Yes,No,57,Yes,No,Month-to-month,Yes,Bank transfer (automatic),18.0,1002.91,No,0,18.0,216.0,0.0,49-72m,Low,Loyal
CUST-104072,Female,1,Yes,No,61,Yes,Fiber optic,One year,Yes,Mailed check,91.05,5583.97,No,0,91.05,1092.6,0.0,49-72m,Premium,Loyal
CUST-104073,Male,1,No,Yes,68,Yes,No,One year,No,Mailed check,62.63,4275.41,No,0,62.63,751.5600000000001,0.0,49-72m,Mid,Loyal
CUST-104074,Female,0,Yes,No,24,Yes,DSL,Month-to-month,No,Bank transfer (automatic),44.75,991.28,Yes,1,44.75,537.0,44.75,13-24m,Low,Developing
CUST-104075,Female,0,No,No,2,Yes,Fiber optic,One year,Yes,Credit card (automatic),76.46,76.46,No,0,76.46,917.52,0.0,0-12m,High,Recent
CUST-104076,Female,0,No,Yes,71,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),74.47,5272.45,No,0,74.47,893.64,0.0,49-72m,High,Loyal
CUST-104077,Male,0,Yes,No,44,Yes,Fiber optic,One year,Yes,Credit card (automatic),68.51,3058.12,No,0,68.51,822.1200000000001,0.0,25-48m,High,Established
CUST-104078,Female,0,Yes,Yes,18,Yes,DSL,Two year,Yes,Credit card (automatic),50.66,964.38,No,0,50.66,607.92,0.0,13-24m,Mid,Developing
CUST-104079,Male,0,No,No,55,Yes,DSL,Two year,Yes,Credit card (automatic),58.73,3264.48,No,0,58.73,704.76,0.0,49-72m,Mid,Loyal
CUST-104080,Female,0,No,No,66,Yes,DSL,Two year,Yes,Credit card (automatic),82.65,5448.12,Yes,1,82.65,991.8000000000001,82.65,49-72m,Premium,Loyal
CUST-104081,Female,0,No,No,21,Yes,DSL,One year,No,Credit card (automatic),79.0,1724.92,No,0,79.0,948.0,0.0,13-24m,High,Developing
CUST-104082,Male,0,No,Yes,56,Yes,Fiber optic,One year,Yes,Mailed check,27.59,1512.53,No,0,27.59,331.08,0.0,49-72m,Low,Loyal
CUST-104083,Male,0,Yes,No,57,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),22.84,1286.53,No,0,22.84,274.08,0.0,49-72m,Low,Loyal
CUST-104084,Female,1,Yes,Yes,37,Yes,No,Month-to-month,Yes,Credit card (automatic),18.0,602.06,Yes,1,18.0,216.0,18.0,25-48m,Low,Established
CUST-104085,Male,0,No,No,46,Yes,No,Month-to-month,Yes,Bank transfer (automatic),18.0,812.46,No,0,18.0,216.0,0.0,25-48m,Low,Established
CUST-104086,Female,0,Yes,No,20,Yes,DSL,Month-to-month,No,Bank transfer (automatic),53.39,1029.02,Yes,1,53.39,640.6800000000001,53.39,13-24m,Mid,Developing
CUST-104087,Male,0,No,Yes,67,Yes,Fiber optic,Two year,No,Credit card (automatic),52.04,3555.88,No,0,52.04,624.48,0.0,49-72m,Mid,Loyal
CUST-104088,Female,0,Yes,No,71,Yes,Fiber optic,Two year,Yes,Electronic check,60.56,4360.11,No,0,60.56,726.72,0.0,49-72m,Mid,Loyal
CUST-104089,Male,0,Yes,No,71,Yes,Fiber optic,Month-to-month,Yes,Electronic check,69.26,4920.31,Yes,1,69.26,831.1200000000001,69.26,49-72m,High,Loyal
CUST-104090,Female,1,Yes,No,54,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),68.93,3743.23,Yes,1,68.93,827.1600000000001,68.93,49-72m,High,Loyal
CUST-104091,Male,0,No,Yes,4,Yes,Fiber optic,One year,No,Bank transfer (automatic),95.16,353.45,Yes,1,95.16,1141.92,95.16,0-12m,Premium,Recent
CUST-104092,Male,0,No,Yes,27,Yes,No,Month-to-month,No,Bank transfer (automatic),18.0,386.0,Yes,1,18.0,216.0,18.0,25-48m,Low,Established
CUST-104093,Male,0,No,Yes,33,Yes,DSL,Two year,Yes,Bank transfer (automatic),69.35,2254.24,No,0,69.35,832.1999999999999,0.0,25-48m,High,Established
CUST-104094,Female,0,Yes,No,70,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),69.24,4880.46,No,0,69.24,830.8799999999999,0.0,49-72m,High,Loyal
CUST-104095,Male,0,No,Yes,40,Yes,Fiber optic,Month-to-month,Yes,Electronic check,42.22,1708.52,No,0,42.22,506.64,0.0,25-48m,Low,Established
CUST-104096,Male,0,No,Yes,39,Yes,Fiber optic,Month-to-month,Yes,Mailed check,81.74,3170.22,No,0,81.74,980.8799999999999,0.0,25-48m,Premium,Established
CUST-104097,Female,0,Yes,No,11,Yes,DSL,Month-to-month,No,Electronic check,78.2,893.48,No,0,78.2,938.4000000000001,0.0,0-12m,High,Recent
CUST-104098,Female,0,No,No,58,No,DSL,Month-to-month,Yes,Mailed check,69.05,3983.71,No,0,69.05,828.5999999999999,0.0,49-72m,High,Loyal
CUST-104099,Female,0,No,Yes,25,Yes,Fiber optic,Month-to-month,Yes,Electronic check,18.0,398.63,Yes,1,18.0,216.0,18.0,25-48m,Low,Established
CUST-104100,Female,0,Yes,No,7,Yes,No,Month-to-month,Yes,Credit card (automatic),63.2,475.68,Yes,1,63.2,758.4000000000001,63.2,0-12m,Mid,Recent
CUST-104101,Male,0,Yes,Yes,72,No,Fiber optic,Month-to-month,Yes,Mailed check,74.99,5371.75,No,0,74.99,899.8799999999999,0.0,49-72m,High,Loyal
CUST-104102,Female,0,No,No,14,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),78.88,1150.52,No,0,78.88,946.56,0.0,13-24m,High,Developing
CUST-104103,Female,0,Yes,No,2,Yes,No,Month-to-month,Yes,Electronic check,18.0,18.0,No,0,18.0,216.0,0.0,0-12m,Low,Recent
CUST-104104,Female,0,No,No,6,No,Fiber optic,One year,Yes,Electronic check,58.31,324.23,No,0,58.31,699.72,0.0,0-12m,Mid,Recent
CUST-104105,Female,0,No,No,33,Yes,Fiber optic,Month-to-month,No,Mailed check,38.46,1296.05,No,0,38.46,461.52,0.0,25-48m,Low,Established
CUST-104106,Female,0,Yes,Yes,8,Yes,DSL,Two year,Yes,Credit card (automatic),90.46,745.9,No,0,90.46,1085.52,0.0,0-12m,Premium,Recent
CUST-104107,Male,0,Yes,No,61,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),45.69,2777.14,No,0,45.69,548.28,0.0,49-72m,Low,Loyal
CUST-104108,Female,0,No,Yes,37,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),102.54,3806.91,Yes,1,102.54,1230.48,102.54,25-48m,Premium,Established
CUST-104109,Male,0,Yes,Yes,24,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),90.96,2189.35,No,0,90.96,1091.52,0.0,13-24m,Premium,Developing
CUST-104110,Female,0,Yes,No,1,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),74.87,74.87,Yes,1,74.87,898.44,74.87,0-12m,High,Recent
CUST-104111,Male,0,Yes,No,35,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),94.98,3307.94,Yes,1,94.98,1139.76,94.98,25-48m,Premium,Established
CUST-104112,Male,0,No,No,11,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),49.22,551.65,Yes,1,49.22,590.64,49.22,0-12m,Mid,Recent
CUST-104113,Female,0,Yes,Yes,71,Yes,DSL,Month-to-month,No,Electronic check,53.16,3797.14,No,0,53.16,637.92,0.0,49-72m,Mid,Loyal
CUST-104114,Female,0,Yes,No,21,Yes,No,Two year,No,Mailed check,54.29,1137.16,No,0,54.29,651.48,0.0,13-24m,Mid,Developing
CUST-104115,Female,0,No,No,35,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),49.32,1701.36,No,0,49.32,591.84,0.0,25-48m,Mid,Established
CUST-104116,Male,0,Yes,No,2,Yes,Fiber optic,Month-to-month,Yes,Mailed check,40.83,40.83,No,0,40.83,489.96,0.0,0-12m,Low,Recent
CUST-104117,Female,0,No,Yes,10,Yes,Fiber optic,Two year,Yes,Electronic check,54.93,583.18,Yes,1,54.93,659.16,54.93,0-12m,Mid,Recent
CUST-104118,Female,0,Yes,No,15,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),50.59,787.78,Yes,1,50.59,607.08,50.59,13-24m,Mid,Developing
CUST-104119,Female,0,No,No,4,Yes,Fiber optic,Month-to-month,Yes,Mailed check,111.04,488.59,Yes,1,111.04,1332.48,111.04,0-12m,Premium,Recent
CUST-104120,Female,0,Yes,Yes,53,Yes,DSL,Two year,Yes,Bank transfer (automatic),79.06,4141.65,No,0,79.06,948.72,0.0,49-72m,High,Loyal
CUST-104121,Male,0,Yes,No,69,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),57.33,3961.26,No,0,57.33,687.96,0.0,49-72m,Mid,Loyal
CUST-104122,Male,1,Yes,No,71,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),47.97,3374.72,No,0,47.97,575.64,0.0,49-72m,Mid,Loyal
CUST-104123,Male,0,No,Yes,20,Yes,DSL,Month-to-month,Yes,Credit card (automatic),77.45,1551.09,Yes,1,77.45,929.4000000000001,77.45,13-24m,High,Developing
CUST-104124,Male,0,No,No,57,Yes,No,Month-to-month,No,Bank transfer (automatic),68.13,3983.41,No,0,68.13,817.56,0.0,49-72m,High,Loyal
CUST-104125,Male,0,Yes,No,37,Yes,Fiber optic,Two year,Yes,Credit card (automatic),68.4,2571.46,No,0,68.4,820.8000000000001,0.0,25-48m,High,Established
CUST-104126,Male,0,Yes,No,4,Yes,Fiber optic,One year,No,Electronic check,49.08,162.32,Yes,1,49.08,588.96,49.08,0-12m,Mid,Recent
CUST-104127,Male,0,Yes,No,7,Yes,No,One year,Yes,Credit card (automatic),18.0,114.63,No,0,18.0,216.0,0.0,0-12m,Low,Recent
CUST-104128,Male,0,Yes,No,40,Yes,Fiber optic,Month-to-month,Yes,Mailed check,61.68,2450.91,Yes,1,61.68,740.16,61.68,25-48m,Mid,Established
CUST-104129,Female,0,Yes,Yes,31,Yes,DSL,One year,No,Bank transfer (automatic),76.95,2391.03,No,0,76.95,923.4000000000001,0.0,25-48m,High,Established
CUST-104130,Female,0,No,No,1,No,DSL,One year,Yes,Electronic check,59.65,59.65,Yes,1,59.65,715.8,59.65,0-12m,Mid,Recent
CUST-104131,Male,1,Yes,No,67,Yes,DSL,Month-to-month,No,Bank transfer (automatic),92.17,6189.96,Yes,1,92.17,1106.04,92.17,49-72m,Premium,Loyal
CUST-104132,Male,0,No,No,53,Yes,Fiber optic,Two year,Yes,Electronic check,73.6,3805.51,Yes,1,73.6,883.1999999999999,73.6,49-72m,High,Loyal
CUST-104133,Female,0,Yes,No,37,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),75.22,2707.87,No,0,75.22,902.64,0.0,25-48m,High,Established
CUST-104134,Male,0,No,No,72,Yes,DSL,Two year,Yes,Electronic check,73.16,5357.6,Yes,1,73.16,877.92,73.16,49-72m,High,Loyal
CUST-104135,Male,0,Yes,Yes,70,Yes,DSL,Month-to-month,Yes,Electronic check,39.44,2744.57,No,0,39.44,473.28,0.0,49-72m,Low,Loyal
CUST-104136,Female,1,Yes,No,71,Yes,DSL,Month-to-month,No,Electronic check,59.04,4256.02,Yes,1,59.04,708.48,59.04,49-72m,Mid,Loyal
CUST-104137,Female,0,No,No,19,Yes,DSL,One year,Yes,Mailed check,47.11,858.63,Yes,1,47.11,565.3199999999999,47.11,13-24m,Mid,Developing
CUST-104138,Female,0,Yes,No,64,No,No,Two year,Yes,Credit card (automatic),42.46,2622.87,No,0,42.46,509.52,0.0,49-72m,Low,Loyal
CUST-104139,Female,0,No,No,37,Yes,No,Month-to-month,Yes,Credit card (automatic),19.45,672.37,No,0,19.45,233.39999999999998,0.0,25-48m,Low,Established
CUST-104140,Female,0,No,No,53,Yes,DSL,Month-to-month,Yes,Electronic check,71.8,3905.4,No,0,71.8,861.5999999999999,0.0,49-72m,High,Loyal
CUST-104141,Male,1,No,No,62,Yes,Fiber optic,Two year,Yes,Credit card (automatic),58.38,3556.08,No,0,58.38,700.5600000000001,0.0,49-72m,Mid,Loyal
CUST-104142,Male,0,No,No,12,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),83.2,1078.34,No,0,83.2,998.4000000000001,0.0,0-12m,Premium,Recent
CUST-104143,Female,0,Yes,Yes,33,No,DSL,Month-to-month,Yes,Mailed check,43.67,1456.64,Yes,1,43.67,524.04,43.67,25-48m,Low,Established
CUST-104144,Male,0,Yes,No,10,Yes,DSL,One year,No,Credit card (automatic),79.94,804.79,No,0,79.94,959.28,0.0,0-12m,High,Recent
CUST-104145,Male,1,No,No,21,Yes,Fiber optic,Month-to-month,Yes,Electronic check,46.47,942.18,Yes,1,46.47,557.64,46.47,13-24m,Low,Developing
CUST-104146,Female,0,Yes,No,30,Yes,DSL,Month-to-month,No,Electronic check,48.78,1422.85,No,0,48.78,585.36,0.0,25-48m,Mid,Established
CUST-104147,Female,1,No,Yes,62,Yes,Fiber optic,Month-to-month,No,Electronic check,66.86,4170.7,Yes,1,66.86,802.3199999999999,66.86,49-72m,High,Loyal
CUST-104148,Female,0,Yes,No,63,Yes,Fiber optic,Two year,Yes,Electronic check,88.28,5621.01,No,0,88.28,1059.3600000000001,0.0,49-72m,Premium,Loyal
CUST-104149,Male,0,No,No,29,Yes,No,Month-to-month,No,Mailed check,23.48,689.75,No,0,23.48,281.76,0.0,25-48m,Low,Established
CUST-104150,Female,0,Yes,No,24,Yes,Fiber optic,One year,Yes,Electronic check,30.89,774.64,Yes,1,30.89,370.68,30.89,13-24m,Low,Developing
CUST-104151,Female,0,Yes,No,39,Yes,DSL,Two year,Yes,Electronic check,41.2,1587.65,No,0,41.2,494.40000000000003,0.0,25-48m,Low,Established
CUST-104152,Male,0,No,Yes,66,Yes,DSL,One year,No,Mailed check,61.53,4158.77,No,0,61.53,738.36,0.0,49-72m,Mid,Loyal
CUST-104153,Female,0,No,Yes,71,No,DSL,Month-to-month,Yes,Bank transfer (automatic),111.12,7900.26,Yes,1,111.12,1333.44,111.12,49-72m,Premium,Loyal
CUST-104154,Female,1,Yes,No,17,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),78.54,1426.67,Yes,1,78.54,942.48,78.54,13-24m,High,Developing
CUST-104155,Male,1,Yes,No,14,Yes,DSL,Month-to-month,No,Electronic check,53.43,704.59,Yes,1,53.43,641.16,53.43,13-24m,Mid,Developing
CUST-104156,Male,0,No,Yes,51,Yes,Fiber optic,One year,No,Bank transfer (automatic),66.89,3409.36,No,0,66.89,802.6800000000001,0.0,49-72m,High,Loyal
CUST-104157,Female,0,Yes,No,22,Yes,DSL,Two year,Yes,Electronic check,96.56,2172.54,No,0,96.56,1158.72,0.0,13-24m,Premium,Developing
CUST-104158,Female,0,No,No,15,Yes,Fiber optic,One year,Yes,Credit card (automatic),64.71,977.04,Yes,1,64.71,776.52,64.71,13-24m,High,Developing
CUST-104159,Female,0,No,No,3,Yes,No,Month-to-month,Yes,Mailed check,36.98,134.24,Yes,1,36.98,443.76,36.98,0-12m,Low,Recent
CUST-104160,Female,0,Yes,No,30,Yes,DSL,Month-to-month,Yes,Credit card (automatic),61.08,1788.4,Yes,1,61.08,732.96,61.08,25-48m,Mid,Established
CUST-104161,Male,0,Yes,No,29,Yes,Fiber optic,Two year,No,Credit card (automatic),77.31,2223.74,No,0,77.31,927.72,0.0,25-48m,High,Established
CUST-104162,Female,0,Yes,No,41,No,Fiber optic,Month-to-month,Yes,Mailed check,58.44,2356.65,Yes,1,58.44,701.28,58.44,25-48m,Mid,Established
CUST-104163,Male,0,Yes,No,15,No,Fiber optic,Two year,Yes,Mailed check,81.19,1214.0,No,0,81.19,974.28,0.0,13-24m,Premium,Developing
CUST-104164,Male,0,No,Yes,52,Yes,DSL,Month-to-month,No,Mailed check,93.38,4847.28,No,0,93.38,1120.56,0.0,49-72m,Premium,Loyal
CUST-104165,Male,0,Yes,Yes,49,Yes,DSL,One year,Yes,Mailed check,83.5,4067.69,No,0,83.5,1002.0,0.0,49-72m,Premium,Loyal
CUST-104166,Female,1,No,Yes,34,Yes,DSL,Two year,No,Mailed check,57.07,1968.84,No,0,57.07,684.84,0.0,25-48m,Mid,Established
CUST-104167,Female,0,No,No,14,Yes,No,Month-to-month,Yes,Bank transfer (automatic),18.0,204.07,Yes,1,18.0,216.0,18.0,13-24m,Low,Developing
